Date	WVHT	DPD	APD	MWD
2010-06-20 19:50:00	0.66	5.0	3.67	174
2010-06-20 20:50:00	0.69	4.0	3.62	167
2010-06-20 21:50:00	0.68	4.0	3.67	180
2010-06-20 22:50:00	0.7	5.0	3.81	183
2010-06-20 23:50:00	0.7	5.0	3.88	193
2010-06-21 00:50:00	0.68	4.76	4.02	184
2010-06-21 01:50:00	0.65	4.76	4.13	187
2010-06-21 02:50:00	0.64	5.0	4.14	171
2010-06-21 03:50:00	0.63	4.76	4.19	174
2010-06-21 04:50:00	0.63	5.0	4.32	178
2010-06-21 05:50:00	0.62	5.0	4.31	172
2010-06-21 06:50:00	0.55	5.56	4.36	168
2010-06-21 07:50:00	0.52	4.76	4.28	171
2010-06-21 08:50:00	0.52	4.76	4.27	161
2010-06-21 09:50:00	0.46	4.55	4.42	174
2010-06-21 10:50:00	0.44	4.76	4.3	152
2010-06-21 11:50:00	0.44	4.55	4.02	165
2010-06-21 12:50:00	0.44	4.55	3.76	167
2010-06-21 13:50:00	0.43	4.35	3.79	172
2010-06-21 14:50:00	0.41	4.55	4.19	161
2010-06-21 15:50:00	0.37	10.0	4.44	105
2010-06-21 16:50:00	0.36	4.35	4.07	155
2010-06-21 17:50:00	0.33	10.0	4.66	98
2010-06-21 18:50:00	0.34	4.35	4.49	160
2010-06-21 19:50:00	0.36	10.0	5.0	134
2010-06-21 20:50:00	0.32	8.33	4.76	99
2010-06-21 21:50:00	0.3	10.0	4.58	109
2010-06-21 22:50:00	0.37	10.0	3.68	107
2010-06-21 23:50:00	0.41	10.0	3.59	141
2010-06-22 00:50:00	0.47	10.0	3.42	115
2010-06-22 01:50:00	0.48	10.0	3.45	108
2010-06-22 02:50:00	0.47	10.0	3.72	123
2010-06-22 03:50:00	0.44	9.09	4.07	115
2010-06-22 04:50:00	0.44	7.69	4.2	112
2010-06-22 05:50:00	0.44	9.09	4.35	125
2010-06-22 06:50:00	0.44	9.09	4.52	143
2010-06-22 07:50:00	0.4	9.09	5.0	118
2010-06-22 08:50:00	0.4	6.25	5.22	132
2010-06-22 09:50:00	0.44	10.0	5.48	118
2010-06-22 10:50:00	0.42	10.0	5.75	140
2010-06-22 11:50:00	0.38	10.0	5.54	136
2010-06-22 12:50:00	0.4	9.09	5.62	137
2010-06-22 13:50:00	0.42	9.09	5.5	152
2010-06-22 14:50:00	0.38	9.09	5.46	135
2010-06-22 15:50:00	0.46	9.09	5.24	128
2010-06-22 16:50:00	0.42	9.09	5.4	129
2010-06-22 17:50:00	0.49	8.33	5.33	137
2010-06-22 18:50:00	0.5	8.33	5.03	120
2010-06-22 19:50:00	0.5	8.33	4.88	145
2010-06-22 20:50:00	0.57	9.09	5.1	114
2010-06-22 21:50:00	0.53	5.26	5.11	176
2010-06-22 22:50:00	0.51	5.26	4.83	165
2010-06-22 23:50:00	0.52	8.33	4.03	136
2010-06-23 00:50:00	0.57	8.33	3.92	139
2010-06-23 01:50:00	0.58	9.09	3.82	113
2010-06-23 02:50:00	0.65	3.7	3.81	196
2010-06-23 03:50:00	0.68	8.33	3.8	116
2010-06-23 04:50:00	0.71	3.57	3.67	181
2010-06-23 05:50:00	0.69	4.0	3.84	185
2010-06-23 06:50:00	0.7	4.35	4.01	178
2010-06-23 07:50:00	0.65	4.0	4.16	166
2010-06-23 08:50:00	0.7	4.55	4.11	173
2010-06-23 09:50:00	0.71	4.35	4.22	174
2010-06-23 10:50:00	0.68	8.33	4.56	151
2010-06-23 11:50:00	0.67	4.55	4.64	178
2010-06-23 12:50:00	0.66	9.09	4.83	119
2010-06-23 13:50:00	0.63	5.26	4.41	167
2010-06-23 14:50:00	0.68	4.76	4.09	175
2010-06-23 15:50:00	0.64	5.0	4.27	185
2010-06-23 16:50:00	0.63	4.76	4.69	188
2010-06-23 17:50:00	0.59	5.0	4.86	197
2010-06-23 18:50:00	0.59	7.69	4.77	145
2010-06-23 19:50:00	0.59	8.33	4.91	144
2010-06-23 20:50:00	0.53	9.09	4.79	136
2010-06-23 21:50:00	0.56	7.69	4.8	156
2010-06-23 22:50:00	0.53	9.09	4.67	148
2010-06-23 23:50:00	0.57	9.09	4.46	112
2010-06-24 00:50:00	0.55	8.33	4.59	143
2010-06-24 01:50:00	0.52	9.09	4.57	117
2010-06-24 02:50:00	0.48	8.33	5.15	128
2010-06-24 03:50:00	0.51	9.09	5.3	126
2010-06-24 04:50:00	0.42	9.09	5.16	137
2010-06-24 05:50:00	0.48	9.09	5.07	130
2010-06-24 06:50:00	0.5	9.09	4.55	123
2010-06-24 07:50:00	0.52	8.33	4.33	137
2010-06-24 08:50:00	0.58	8.33	4.58	151
2010-06-24 09:50:00	0.62	8.33	4.31	146
2010-06-24 10:50:00	0.61	9.09	4.36	152
2010-06-24 11:50:00	0.63	9.09	4.12	145
2010-06-24 12:50:00	0.62	9.09	3.98	139
2010-06-24 13:50:00	0.64	9.09	4.21	124
2010-06-24 14:50:00	0.74	8.33	4.15	140
2010-06-24 15:50:00	0.72	4.55	4.12	169
2010-06-24 16:50:00	0.75	4.35	4.16	169
2010-06-24 17:50:00	0.77	9.09	4.27	125
2010-06-24 18:50:00	0.89	9.09	4.15	123
2010-06-24 19:50:00	0.85	4.76	4.07	164
2010-06-24 20:50:00	0.82	8.33	4.28	139
2010-06-24 21:50:00	0.83	5.0	4.4	164
2010-06-24 22:50:00	0.81	9.09	4.38	114
2010-06-24 23:50:00	1.03	5.26	4.12	171
2010-06-25 00:50:00	1.0	5.26	4.28	171
2010-06-25 01:50:00	0.99	5.26	4.45	161
2010-06-25 02:50:00	1.03	5.56	4.69	160
2010-06-25 03:50:00	1.0	5.56	4.54	160
2010-06-25 04:50:00	0.89	5.56	4.64	149
2010-06-25 05:50:00	0.77	9.09	4.65	127
2010-06-25 06:50:00	0.79	5.26	4.92	159
2010-06-25 07:50:00	0.73	4.76	4.18	149
2010-06-25 08:50:00	0.69	9.09	4.21	166
2010-06-25 09:50:00	0.64	8.33	4.57	159
2010-06-25 10:50:00	0.58	8.33	4.79	166
2010-06-25 11:50:00	0.61	8.33	5.33	133
2010-06-25 12:50:00	0.62	8.33	5.42	159
2010-06-25 13:50:00	0.59	8.33	5.11	160
2010-06-25 14:50:00	0.58	6.25	5.61	165
2010-06-25 15:50:00	0.59	9.09	5.69	148
2010-06-25 16:50:00	0.55	9.09	5.74	156
2010-06-25 17:50:00	0.54	9.09	5.57	150
2010-06-25 18:50:00	0.51	8.33	6.0	147
2010-06-25 19:50:00	0.52	9.09	4.7	153
2010-06-25 20:50:00	0.57	7.69	4.21	154
2010-06-25 21:50:00	0.65	9.09	3.96	159
2010-06-25 22:50:00	0.65	9.09	3.66	169
2010-06-25 23:50:00	0.65	7.69	3.72	140
2010-06-26 00:50:00	0.69	9.09	3.93	127
2010-06-26 01:50:00	0.72	9.09	4.0	122
2010-06-26 02:50:00	0.72	3.57	4.04	183
2010-06-26 03:50:00	0.69	9.09	4.33	126
2010-06-26 04:50:00	0.74	9.09	4.2	137
2010-06-26 05:50:00	0.73	9.09	4.3	113
2010-06-26 06:50:00	0.69	9.09	4.27	136
2010-06-26 07:50:00	0.75	6.67	4.33	162
2010-06-26 08:50:00	0.68	8.33	4.36	152
2010-06-26 09:50:00	0.65	8.33	4.56	132
2010-06-26 10:50:00	0.64	9.09	4.49	134
2010-06-26 11:50:00	0.64	8.33	4.97	149
2010-06-26 12:50:00	0.61	7.14	5.01	143
2010-06-26 13:50:00	0.66	6.25	5.21	165
2010-06-26 14:50:00	0.65	6.25	5.18	166
2010-06-26 15:50:00	0.71	8.33	5.57	143
2010-06-26 16:50:00	0.64	7.14	5.3	159
2010-06-26 17:50:00	0.65	9.09	5.33	146
2010-06-26 18:50:00	0.61	8.33	5.18	155
2010-06-26 19:50:00	0.62	6.67	4.73	165
2010-06-26 20:50:00	0.68	8.33	4.47	155
2010-06-26 21:50:00	0.72	7.14	4.33	164
2010-06-26 22:50:00	0.74	7.69	4.22	130
2010-06-26 23:50:00	0.71	7.14	4.12	166
2010-06-27 00:50:00	0.76	7.14	4.29	153
2010-06-27 01:50:00	0.75	4.17	4.35	180
2010-06-27 02:50:00	0.82	4.76	4.33	177
2010-06-27 03:50:00	0.76	4.35	4.45	181
2010-06-27 04:50:00	0.79	7.14	4.54	152
2010-06-27 05:50:00	0.72	7.69	4.55	125
2010-06-27 06:50:00	0.67	7.14	4.63	151
2010-06-27 07:50:00	0.74	6.67	4.64	164
2010-06-27 08:50:00	0.71	7.69	4.48	149
2010-06-27 09:50:00	0.77	6.67	4.51	162
2010-06-27 10:50:00	0.73	5.88	4.37	163
2010-06-27 11:50:00	0.72	5.56	4.38	170
2010-06-27 12:50:00	0.73	6.25	4.52	160
2010-06-27 13:50:00	0.72	5.88	4.43	158
2010-06-27 14:50:00	0.69	5.88	4.26	159
2010-06-27 15:50:00	0.67	9.09	4.08	178
2010-06-27 16:50:00	0.69	4.35	4.18	175
2010-06-27 17:50:00	0.71	5.26	4.0	160
2010-06-27 18:50:00	0.73	9.09	4.08	159
2010-06-27 19:50:00	0.72	9.09	4.21	145
2010-06-27 20:50:00	0.74	7.14	4.01	160
2010-06-27 21:50:00	0.77	8.33	4.01	152
2010-06-27 22:50:00	0.8	3.85	3.95	184
2010-06-27 23:50:00	0.82	4.55	4.11	185
2010-06-28 00:50:00	0.88	4.17	4.39	183
2010-06-28 01:50:00	0.89	4.55	4.33	180
2010-06-28 02:50:00	0.9	5.56	4.62	162
2010-06-28 03:50:00	0.86	4.35	4.35	178
2010-06-28 04:50:00	0.87	5.88	4.3	158
2010-06-28 05:50:00	0.8	4.76	4.2	171
2010-06-28 06:50:00	0.84	4.35	4.14	176
2010-06-28 07:50:00	0.94	5.0	4.09	153
2010-06-28 08:50:00	1.05	4.35	3.9	167
2010-06-28 09:50:00	1.08	4.35	4.05	165
2010-06-28 10:50:00	1.0	5.26	4.12	163
2010-06-28 11:50:00	0.97	5.0	4.21	165
2010-06-28 12:50:00	0.99	5.26	4.24	173
2010-06-28 13:50:00	0.99	5.56	4.44	170
2010-06-28 14:50:00	1.0	5.88	4.76	166
2010-06-28 15:50:00	1.05	6.25	4.74	163
2010-06-28 16:50:00	1.12	5.88	4.88	166
2010-06-28 17:50:00	1.08	5.88	4.74	174
2010-06-28 18:50:00	1.18	6.25	4.67	168
2010-06-28 19:50:00	1.32	6.25	4.88	169
2010-06-28 20:50:00	1.49	6.67	4.84	176
2010-06-28 21:50:00	1.54	6.67	5.01	163
2010-06-28 22:50:00	1.56	7.14	5.18	169
2010-06-28 23:50:00	1.56	7.14	5.26	172
2010-06-29 00:50:00	1.39	7.14	5.31	173
2010-06-29 01:50:00	1.26	6.67	5.46	170
2010-06-29 02:50:00	1.26	6.25	5.38	165
2010-06-29 03:50:00	1.26	6.67	5.19	164
2010-06-29 04:50:00	1.19	7.14	5.46	151
2010-06-29 05:50:00	1.17	6.67	5.46	162
2010-06-29 06:50:00	1.1	7.14	5.5	151
2010-06-29 07:50:00	1.06	7.14	5.37	156
2010-06-29 08:50:00	1.0	7.14	5.23	165
2010-06-29 09:50:00	1.09	6.67	5.36	173
2010-06-29 10:50:00	1.16	7.14	5.69	173
2010-06-29 11:50:00	1.11	7.69	5.62	164
2010-06-29 12:50:00	1.2	7.69	5.75	161
2010-06-29 13:50:00	1.2	7.14	5.91	161
2010-06-29 14:50:00	1.11	7.69	5.99	163
2010-06-29 15:50:00	1.17	7.69	6.07	164
2010-06-29 16:50:00	1.11	7.69	6.25	173
2010-06-29 17:50:00	1.17	8.33	6.35	159
2010-06-29 18:50:00	1.19	7.69	6.42	156
2010-06-29 19:50:00	1.04	9.09	5.93	163
2010-06-29 20:50:00	1.24	8.33	6.25	152
2010-06-29 21:50:00	1.28	7.69	5.78	157
2010-06-29 22:50:00	1.15	8.33	5.81	166
2010-06-29 23:50:00	0.99	8.33	5.59	165
2010-06-30 00:50:00	1.24	8.33	6.15	167
2010-06-30 02:50:00	1.15	8.33	5.8	147
2010-06-30 03:50:00	1.14	7.69	5.04	154
2010-06-30 04:50:00	1.09	7.69	4.52	159
2010-06-30 05:50:00	1.16	7.69	4.51	162
2010-06-30 06:50:00	1.05	7.69	4.44	162
2010-06-30 07:50:00	1.04	7.69	4.3	176
2010-06-30 08:50:00	0.9	7.14	4.37	165
2010-06-30 09:50:00	0.83	7.69	4.52	159
2010-06-30 10:50:00	0.77	7.69	4.53	169
2010-06-30 11:50:00	0.84	7.69	4.17	159
2010-06-30 12:50:00	0.8	7.69	4.36	151
2010-06-30 13:50:00	0.75	6.67	4.77	156
2010-06-30 14:50:00	0.76	6.67	4.28	152
2010-06-30 15:50:00	0.72	6.67	4.33	157
2010-06-30 16:50:00	0.66	6.67	4.52	150
2010-06-30 17:50:00	0.62	6.67	5.21	140
2010-06-30 18:50:00	0.54	6.67	5.99	140
2010-06-30 19:50:00	0.57	6.67	6.42	150
2010-06-30 20:50:00	0.53	7.14	4.92	139
2010-06-30 21:50:00	0.62	6.67	4.02	155
2010-06-30 22:50:00	0.79	3.23	3.82	204
2010-06-30 23:50:00	0.86	3.7	3.91	195
2010-07-01 00:50:00	0.86	4.0	4.32	189
2010-07-01 01:50:00	0.81	5.88	4.2	137
2010-07-01 02:50:00	0.74	6.67	4.44	163
2010-07-01 03:50:00	0.68	7.14	4.62	146
2010-07-01 04:50:00	0.6	6.67	5.02	154
2010-07-01 05:50:00	0.56	6.67	4.98	160
2010-07-01 06:50:00	0.56	6.25	5.15	155
2010-07-01 07:50:00	0.53	6.25	4.1	160
2010-07-01 08:50:00	0.61	6.25	4.44	162
2010-07-01 09:50:00	0.54	6.67	4.25	170
2010-07-01 10:50:00	0.56	7.14	3.9	158
2010-07-01 11:50:00	0.65	9.09	3.98	123
2010-07-01 12:50:00	0.69	8.33	4.01	128
2010-07-01 13:50:00	0.63	8.33	3.73	126
2010-07-01 14:50:00	0.61	7.69	3.89	115
2010-07-01 15:50:00	0.56	8.33	3.76	105
2010-07-01 16:50:00	0.54	7.69	3.76	121
2010-07-01 17:50:00	0.45	7.69	4.7	123
2010-07-01 18:50:00	0.47	8.33	5.78	130
2010-07-01 19:50:00	0.46	7.69	3.94	129
2010-07-01 20:50:00	0.44	8.33	4.15	130
2010-07-01 21:50:00	0.5	2.74	3.45	300
2010-07-01 22:50:00	0.55	8.33	3.68	125
2010-07-01 23:50:00	0.56	8.33	3.62	132
2010-07-02 00:50:00	0.51	9.09	3.81	146
2010-07-02 01:50:00	0.52	8.33	3.59	137
2010-07-02 02:50:00	0.65	3.13	3.53	303
2010-07-02 03:50:00	0.54	8.33	3.44	145
2010-07-02 04:50:00	0.56	7.69	3.4	142
2010-07-02 05:50:00	0.5	9.09	3.66	150
2010-07-02 06:50:00	0.43	9.09	3.39	142
2010-07-02 07:50:00	0.4	9.09	3.62	161
2010-07-02 08:50:00	0.46	8.33	3.81	122
2010-07-02 09:50:00	0.37	7.69	3.99	135
2010-07-02 10:50:00	0.36	7.69	4.08	149
2010-07-02 11:50:00	0.4	7.69	3.55	145
2010-07-02 12:50:00	0.39	8.33	3.66	130
2010-07-02 13:50:00	0.35	7.69	4.11	137
2010-07-02 14:50:00	0.35	7.69	3.72	146
2010-07-02 15:50:00	0.33	7.69	3.96	148
2010-07-02 16:50:00	0.36	8.33	4.97	122
2010-07-02 17:50:00	0.35	7.14	4.98	139
2010-07-02 18:50:00	0.35	7.69	5.16	142
2010-07-02 19:50:00	0.3	7.69	5.44	141
2010-07-02 20:50:00	0.28	7.14	5.31	144
2010-07-02 21:50:00	0.29	8.33	5.63	108
2010-07-02 22:50:00	0.32	9.09	6.17	101
2010-07-02 23:50:00	0.3	7.69	5.15	120
2010-07-03 00:50:00	0.43	2.74	3.12	231
2010-07-03 01:50:00	0.58	2.94	3.17	213
2010-07-03 02:50:00	0.58	3.23	3.33	208
2010-07-03 03:50:00	0.54	3.33	3.29	202
2010-07-03 04:50:00	0.52	3.7	3.35	195
2010-07-03 05:50:00	0.53	8.33	3.58	116
2010-07-03 06:50:00	0.5	8.33	3.36	132
2010-07-03 07:50:00	0.49	3.57	3.4	196
2010-07-03 08:50:00	0.5	7.69	3.21	121
2010-07-03 09:50:00	0.44	3.7	3.17	184
2010-07-03 10:50:00	0.41	7.69	3.53	119
2010-07-03 11:50:00	0.41	8.33	3.67	109
2010-07-03 12:50:00	0.39	8.33	4.21	97
2010-07-03 13:50:00	0.43	7.69	4.31	155
2010-07-03 14:50:00	0.37	7.69	4.27	151
2010-07-03 15:50:00	0.38	7.14	4.24	133
2010-07-03 16:50:00	0.39	7.69	4.05	125
2010-07-03 17:50:00	0.39	7.69	4.16	111
2010-07-03 18:50:00	0.34	7.69	4.11	84
2010-07-03 19:50:00	0.34	7.69	3.74	118
2010-07-03 20:50:00	0.44	2.47	3.04	196
2010-07-03 21:50:00	0.51	2.74	2.92	205
2010-07-03 22:50:00	0.53	2.94	3.18	194
2010-07-03 23:50:00	0.53	3.45	3.21	201
2010-07-04 00:50:00	0.55	3.45	3.42	195
2010-07-04 01:50:00	0.54	3.7	3.57	195
2010-07-04 02:50:00	0.49	3.85	3.7	190
2010-07-04 03:50:00	0.47	4.0	3.91	185
2010-07-04 04:50:00	0.49	7.69	4.1	119
2010-07-04 05:50:00	0.53	5.0	4.33	191
2010-07-04 06:50:00	0.49	5.0	4.4	187
2010-07-04 07:50:00	0.52	5.0	4.16	181
2010-07-04 08:50:00	0.5	4.55	3.97	187
2010-07-04 09:50:00	0.5	9.09	3.92	142
2010-07-04 10:50:00	0.52	5.0	3.92	188
2010-07-04 11:50:00	0.54	4.76	3.92	190
2010-07-04 12:50:00	0.5	5.0	3.97	192
2010-07-04 13:50:00	0.53	4.76	4.15	196
2010-07-04 14:50:00	0.52	9.09	4.23	126
2010-07-04 15:50:00	0.47	8.33	4.04	114
2010-07-04 16:50:00	0.48	9.09	4.26	147
2010-07-04 17:50:00	0.44	8.33	4.44	98
2010-07-04 18:50:00	0.44	8.33	4.54	82
2010-07-04 19:50:00	0.41	8.33	4.4	109
2010-07-04 20:50:00	0.39	9.09	4.45	183
2010-07-04 21:50:00	0.56	8.33	3.51	121
2010-07-04 22:50:00	0.64	9.09	3.62	113
2010-07-04 23:50:00	0.73	4.76	3.85	187
2010-07-05 00:50:00	0.96	5.26	4.16	189
2010-07-05 01:50:00	1.0	5.26	4.11	188
2010-07-05 02:50:00	0.9	5.26	4.17	189
2010-07-05 03:50:00	0.79	5.26	4.18	192
2010-07-05 04:50:00	0.76	5.56	4.12	194
2010-07-05 05:50:00	0.66	4.76	4.09	188
2010-07-05 06:50:00	0.63	5.26	4.08	187
2010-07-05 07:50:00	0.62	5.0	4.1	180
2010-07-05 08:50:00	0.62	5.0	3.98	190
2010-07-05 09:50:00	0.61	5.26	4.07	184
2010-07-05 10:50:00	0.56	4.76	4.36	193
2010-07-05 11:50:00	0.58	4.76	4.3	186
2010-07-05 12:50:00	0.6	5.26	4.32	180
2010-07-05 13:50:00	0.59	5.26	4.4	177
2010-07-05 14:50:00	0.54	5.26	4.36	186
2010-07-05 15:50:00	0.51	5.26	4.36	192
2010-07-05 16:50:00	0.49	5.0	4.45	185
2010-07-05 17:50:00	0.44	5.26	4.47	181
2010-07-05 18:50:00	0.42	7.69	4.49	147
2010-07-05 19:50:00	0.45	5.88	4.62	194
2010-07-05 20:50:00	0.45	8.33	4.6	115
2010-07-05 21:50:00	0.49	8.33	3.73	91
2010-07-05 22:50:00	0.54	5.56	3.65	188
2010-07-05 23:50:00	0.55	5.56	3.66	190
2010-07-06 00:50:00	0.51	5.56	4.12	195
2010-07-06 01:50:00	0.46	9.09	4.29	135
2010-07-06 02:50:00	0.43	9.09	4.39	106
2010-07-06 03:50:00	0.48	9.09	4.58	119
2010-07-06 04:50:00	0.42	9.09	4.81	142
2010-07-06 05:50:00	0.44	9.09	5.18	113
2010-07-06 06:50:00	0.44	9.09	5.04	109
2010-07-06 07:50:00	0.47	9.09	5.42	127
2010-07-06 08:50:00	0.5	8.33	5.19	99
2010-07-06 09:50:00	0.44	8.33	5.02	94
2010-07-06 10:50:00	0.46	9.09	5.24	119
2010-07-06 11:50:00	0.47	9.09	5.35	131
2010-07-06 12:50:00	0.48	9.09	5.4	119
2010-07-06 13:50:00	0.47	8.33	5.25	140
2010-07-06 14:50:00	0.49	8.33	5.11	147
2010-07-06 15:50:00	0.47	10.0	5.33	138
2010-07-06 16:50:00	0.47	10.0	5.39	139
2010-07-06 17:50:00	0.45	9.09	5.74	144
2010-07-06 18:50:00	0.44	9.09	5.64	129
2010-07-06 19:50:00	0.46	9.09	5.96	135
2010-07-06 20:50:00	0.46	8.33	6.39	135
2010-07-06 21:50:00	0.43	9.09	6.01	123
2010-07-06 22:50:00	0.44	9.09	5.93	126
2010-07-06 23:50:00	0.47	8.33	5.32	108
2010-07-07 00:50:00	0.47	8.33	5.23	117
2010-07-07 01:50:00	0.46	9.09	5.11	118
2010-07-07 02:50:00	0.46	9.09	4.93	98
2010-07-07 03:50:00	0.51	9.09	5.24	132
2010-07-07 04:50:00	0.49	8.33	5.28	122
2010-07-07 05:50:00	0.52	8.33	5.91	128
2010-07-07 06:50:00	0.44	8.33	5.83	145
2010-07-07 07:50:00	0.48	9.09	6.28	127
2010-07-07 08:50:00	0.46	8.33	6.13	139
2010-07-07 09:50:00	0.44	9.09	5.75	132
2010-07-07 10:50:00	0.45	9.09	6.14	150
2010-07-07 11:50:00	0.45	9.09	5.97	145
2010-07-07 12:50:00	0.48	9.09	6.04	143
2010-07-07 13:50:00	0.46	8.33	6.09	154
2010-07-07 14:50:00	0.45	8.33	6.02	126
2010-07-07 15:50:00	0.45	9.09	4.56	128
2010-07-07 16:50:00	0.5	8.33	5.1	140
2010-07-07 17:50:00	0.45	8.33	5.13	137
2010-07-07 18:50:00	0.46	8.33	5.29	148
2010-07-07 19:50:00	0.48	9.09	4.4	168
2010-07-07 20:50:00	0.53	9.09	4.58	151
2010-07-07 21:50:00	0.53	9.09	4.39	164
2010-07-07 22:50:00	0.48	8.33	4.89	144
2010-07-07 23:50:00	0.44	9.09	4.73	156
2010-07-08 00:50:00	0.44	9.09	4.7	134
2010-07-08 01:50:00	0.46	8.33	4.76	122
2010-07-08 02:50:00	0.44	8.33	5.31	113
2010-07-08 03:50:00	0.43	9.09	5.58	128
2010-07-08 04:50:00	0.42	8.33	5.65	121
2010-07-08 05:50:00	0.39	8.33	5.9	135
2010-07-08 06:50:00	0.42	8.33	6.15	135
2010-07-08 07:50:00	0.44	7.69	6.07	118
2010-07-08 08:50:00	0.4	9.09	5.96	135
2010-07-08 09:50:00	0.43	8.33	6.38	162
2010-07-08 10:50:00	0.45	8.33	6.28	169
2010-07-08 11:50:00	0.45	12.12	5.81	136
2010-07-08 12:50:00	0.48	8.33	5.39	143
2010-07-08 13:50:00	0.48	9.09	5.03	136
2010-07-08 14:50:00	0.54	8.33	4.84	150
2010-07-08 15:50:00	0.51	8.33	4.89	131
2010-07-08 16:50:00	0.54	8.33	5.09	129
2010-07-08 17:50:00	0.54	8.33	5.08	124
2010-07-08 18:50:00	0.53	8.33	5.07	137
2010-07-08 19:50:00	0.53	7.69	4.75	106
2010-07-08 20:50:00	0.57	12.12	4.4	88
2010-07-08 21:50:00	0.6	10.0	4.91	128
2010-07-08 22:50:00	0.63	10.0	4.83	112
2010-07-08 23:50:00	0.65	10.0	5.18	140
2010-07-09 00:50:00	0.69	10.0	5.3	132
2010-07-09 01:50:00	0.68	10.0	5.03	138
2010-07-09 02:50:00	0.7	9.09	5.14	128
2010-07-09 03:50:00	0.71	9.09	4.95	137
2010-07-09 04:50:00	0.76	9.09	5.05	135
2010-07-09 05:50:00	0.82	8.33	5.13	105
2010-07-09 06:50:00	0.8	7.69	5.04	112
2010-07-09 07:50:00	0.88	8.33	5.4	101
2010-07-09 08:50:00	0.85	7.69	5.62	138
2010-07-09 09:50:00	0.9	10.0	6.16	178
2010-07-09 10:50:00	1.21	10.0	7.17	178
2010-07-09 11:50:00	1.49	9.09	7.43	172
2010-07-09 12:50:00	1.52	10.0	7.29	176
2010-07-09 13:50:00	1.63	9.09	7.26	177
2010-07-09 14:50:00	1.53	9.09	6.89	180
2010-07-09 15:50:00	1.45	9.09	6.68	175
2010-07-09 16:50:00	1.37	8.33	6.48	176
2010-07-09 17:50:00	1.37	7.69	6.14	166
2010-07-09 18:50:00	1.33	8.33	6.04	164
2010-07-09 19:50:00	1.22	8.33	5.72	166
2010-07-09 20:50:00	1.15	7.14	5.67	157
2010-07-09 21:50:00	1.2	7.69	5.53	169
2010-07-09 22:50:00	1.25	8.33	5.67	160
2010-07-09 23:50:00	1.23	8.33	5.65	155
2010-07-10 00:50:00	1.13	7.69	5.68	155
2010-07-10 01:50:00	1.02	8.33	5.48	158
2010-07-10 02:50:00	1.05	7.69	5.44	152
2010-07-10 03:50:00	0.96	7.69	5.14	149
2010-07-10 04:50:00	0.96	7.14	4.73	150
2010-07-10 05:50:00	0.96	7.14	4.81	161
2010-07-10 06:50:00	0.93	7.14	4.86	160
2010-07-10 07:50:00	0.97	7.14	5.06	146
2010-07-10 08:50:00	0.99	6.67	5.13	162
2010-07-10 09:50:00	1.01	7.69	5.25	149
2010-07-10 10:50:00	1.02	6.25	5.39	156
2010-07-10 11:50:00	1.0	6.25	5.55	155
2010-07-10 12:50:00	1.12	6.67	5.74	164
2010-07-10 13:50:00	1.06	6.67	5.64	160
2010-07-10 14:50:00	1.1	7.14	5.86	144
2010-07-10 15:50:00	1.13	10.0	6.21	143
2010-07-10 16:50:00	1.14	10.0	6.24	138
2010-07-10 17:50:00	1.17	9.09	6.33	131
2010-07-10 18:50:00	1.17	9.09	6.31	132
2010-07-10 19:50:00	1.16	9.09	6.37	136
2010-07-10 20:50:00	1.22	9.09	6.3	122
2010-07-10 21:50:00	1.18	9.09	6.36	130
2010-07-10 22:50:00	1.24	9.09	6.33	125
2010-07-10 23:50:00	1.17	8.33	6.34	138
2010-07-11 00:50:00	1.2	8.33	6.59	139
2010-07-11 01:50:00	1.2	8.33	6.48	141
2010-07-11 02:50:00	1.22	8.33	6.65	136
2010-07-11 03:50:00	1.27	9.09	6.92	137
2010-07-11 04:50:00	1.32	8.33	6.96	146
2010-07-11 05:50:00	1.42	9.09	6.59	147
2010-07-11 06:50:00	1.47	8.33	6.44	142
2010-07-11 07:50:00	1.49	8.33	6.02	143
2010-07-11 08:50:00	1.54	8.33	6.15	137
2010-07-11 09:50:00	1.45	8.33	6.08	138
2010-07-11 10:50:00	1.37	8.33	6.16	142
2010-07-11 11:50:00	1.24	8.33	6.16	149
2010-07-11 12:50:00	1.35	8.33	6.66	142
2010-07-11 13:50:00	1.19	8.33	6.6	138
2010-07-11 14:50:00	1.27	8.33	6.55	135
2010-07-11 15:50:00	1.19	8.33	6.65	134
2010-07-11 16:50:00	1.13	8.33	6.43	149
2010-07-11 17:50:00	1.12	8.33	6.58	152
2010-07-11 18:50:00	1.16	7.69	6.56	147
2010-07-11 19:50:00	1.17	8.33	6.53	146
2010-07-11 20:50:00	1.15	8.33	6.44	136
2010-07-11 21:50:00	1.23	8.33	6.59	153
2010-07-11 22:50:00	1.38	8.33	6.38	167
2010-07-11 23:50:00	1.57	8.33	6.34	150
2010-07-12 00:50:00	1.45	7.69	5.97	147
2010-07-12 01:50:00	1.5	8.33	6.3	144
2010-07-12 02:50:00	1.43	9.09	5.85	137
2010-07-12 03:50:00	1.3	8.33	5.76	137
2010-07-12 04:50:00	1.3	7.69	5.64	145
2010-07-12 05:50:00	1.06	8.33	5.39	134
2010-07-12 06:50:00	1.15	8.33	5.66	133
2010-07-12 07:50:00	1.11	7.69	5.64	139
2010-07-12 08:50:00	1.1	8.33	5.71	145
